id,name,description,rarity,class,level
1013770,Improved Shadow Bolt,"Warlock Improved Shadow Bolt
Crossover Talent
Increases the damage done by your Shadow Bolt spell by 10%, and your Shadow Bolt has a 100% chance to cause your target to be vulnerable to spell damage, increasing spell critical strike chance against that target by 5%. Effect lasts 30 sec.

This Mystic Enchant does not stack with the Improved Shadow Bolt Talent. Requires 30 Affliction or 30 Demonology Warlock Talents ID 1013770",Rare,Warlock,45
1013948,Twin Disciplines,"Priest Twin Disciplines
Crossover Talent
Increases the damage and healing done by your instant spells by 5%.

This Mystic Enchant does not stack with the Twin Disciplines Talent. Requires 30 Holy or 30 Shadow Priest Talents ID 1013948",Rare,Priest,45
201324,Revitalizing Revenge,Warrior ID 201324,Epic,Warrior,44
1013746,Feral Aggression,"Druid Feral Aggression
Crossover Talent
Increases the attack power reduction of your Demoralizing Roar by 40% and the damage caused by your Ferocious Bite by 15%.

This Mystic Enchant does not stack with the Feral Aggression Talent. Requires 30 Balance or 30 Restoration Druid Talents ID 1013746",Rare,Druid,45
201546,Symbiotic Nature,"Druid Symbiotic Nature
The healing of Regrowth is increased by 15% on targets affected by your Rejuvenation and the healing of Rejuvenation is increased by 15% on targets affected by your Regrowth. ID 201546",Epic,Druid,15
201585,Cleaving Slam,"Warrior Cleaving Slam
Dealing damage with Cleave causes your next Slam to hit an additional target and cost no rage.

You can store up to 3 charges. In addition, your Cleave costs 5 less Rage. ID 201585",Epic,Warrior,20
200925,Wind Lash,"Shaman Wind Lash
Requires  Two-Handed Weapon
Teaches you Wind Lash.

 Wind Lash
Strike your target twice, hitting each for 100% weapon damage plus 24. Damage is increased by 25% if your weapon is enchanted with Windfury Weapon. ID 200925",Legendary,Shaman,30
201579,Brutal Execution,"Warrior Brutal Execution
Killing an enemy with Execute refunds 30 Rage and causes a bloody explosion, dealing 276 damage to enemies within 5 yards. ID 201579",Epic,Warrior,24
1013808,Mortal Shots,"Hunter Mortal Shots
Crossover Talent
Increases the critical strike damage bonus of your ranged abilities by 30%.

This Mystic Enchant does not stack with the Mortal Shots Talent. ID 1013808",Rare,Hunter,45
201538,Intense Focus,Priest ID 201538,Epic,Priest,20
554175,Glyph of Whirlwind,Warrior ID 554175,Rare,Warrior,30
1013885,Guardian Mastery,"Druid Guardian Mastery
Increases your maximum health by 4% and your chance to critically strike by 4%. ID 1013885",Legendary,Druid,30
200607,Branding Zeal,"Paladin Branding Zeal
Increases the damage of your Seal of Righteousness by 20%. 

Using a Judgement empowers Exorcism, Holy Shock and Holy Wrath, allowing them to trigger your Seal of Righteousness for 10 sec. ID 200607",Epic,Paladin,15
200908,Predator's Wrath: Wrathful Strikes,"Druid Predator's Wrath: Wrathful Strikes
Requires  Predatory Strikes (Rank 3)
Your finishing moves have a 20% chance per combo point spent to grant you Wrathful Strikes.

 Wrathful Strikes
Your next Wrath can be cast in Cat Form, is instant, and deals additional damage based on 30% of your Attack Power. ID 200908",Legendary,Druid,30
554096,Glyph of Voidwalker,"Warlock Glyph of Voidwalker
Increases your Voidwalker's total Stamina by 20%. ID 554096",Rare,Warlock,10
201429,Savage Frenzy,"Druid Savage Frenzy
Each stack of your Feral Frenzy bleed increases the damage done of your abilities versus the target by 2%.

Every time you hit with Feral Frenzy the duration of your Savage Roar is increased by 6 sec. ID 201429",Epic,Druid,30
200605,Accelerated Ascension,Priest ID 200605,Epic,Priest,20
201419,Decisive Decimation,"Warlock Decisive Decimation
Requires  Conflagrate
Casting Conflagrate reduces the cast time of your next Soul Fire by 30% and removes the Soul Shard cost. ID 201419",Epic,Warlock,40
201100,Wanding,"Priest Wanding
Wand attacks grant you stacks that increase the cast speed of your next spell by 5%, stacks up to 5 times and lasts 6 sec. ID 201100",Epic,Priest,15
201156,Armor of Faith,"Priest Armor of Faith
When you cast Heal, Greater Heal, Flash Heal or Penance on an ally with Weakened Soul, they receive Armor of Faith, which heals them and up to 4 nearby allies for 15% of the heal that granted it after its duration is over or when they take damage. ID 201156",Legendary,Priest,30
200924,Ungrounded,"Shaman Ungrounded
While Lightning Shield is active your Lightning Bolt and Chain Lightning deals 7% more damage and restores 7% base mana but consumes 1 charge of Lightning Shield. In addition, your Lightning Shield gains 2 extra charges. 

Dealing damage with Earth Shock casts a new Lightning Shield. ID 200924",Epic,Shaman,15
200802,Endless Flames,"Warlock Endless Flames
Increases the duration of Pyroclasm and Shadowflame by 6 seconds. Additionally, Shadowflame deals 15% increased damage. ID 200802",Epic,Warlock,38
201609,Gladiator Stance,Warrior Requires 20 Protection Warrior Talents ID 201609,Legendary,Warrior,30
1013889,Restoration Mastery,"Shaman Restoration Mastery
Increases the amount healed from your Chain Heal, Healing Wave and Lesser Healing wave by 6%. ID 1013889",Legendary,Shaman,30
200072,Divine Star,Priest ID 200072,Legendary,Priest,28
1013881,Assassination Mastery,"Rogue Assassination Mastery
Increases the damage of your Poisons by 8% and the damage of your Envenom by 5%. ID 1013881",Legendary,Rogue,30
200149,Glyph of Shamanistic Strikes,"Shaman Glyph of Shamanistic Strikes
Increases the damage dealt by Primal Strike and Stormstrike by 5%. ID 200149",Rare,Shaman,1
200776,Twilight Paragon,"Priest Twilight Paragon
Dealing direct damage with Smite and Holy Fire grants you Paragon of Light.

 Paragon of Light
Increases the damage of your Smite by 1%. Decreases the damage taken from your Shadow Word: Death by 10%. Stacks up to 8 times and lasts 12 sec.
Shadow Word: Death consumes these stacks to deal Twilight damage based on the number of stacks consumed and granting you Paragon of Darkness.

 Paragon of Darkness
Your Mind Flay, Mind Sear and Shadow Word: Pain deal additional Twilight damage and Mind Flay and Mind Sear gain an additional damage tick over their duration. 

Reduces the pushback suffered from damaging attacks while chanelling Mind Flay and Mind Sear by 70%.

Dealing Twilight damage increases the duration of Shadow Word: Pain by 3 sec. ID 200776",Legendary,Priest,46
200074,Ironfur,Druid ID 200074,Legendary,Druid,30
201595,Arcane Cascade,"Mage Arcane Cascade
Your Arcane Blast applies an Arcane Charge on the target and when dealing damage with Arcane Explosion on an affected target the charge triggers, dealing Arcane damage to nearby enemies and restoring 6% base mana.

Subsequent casts on targets with Arcane Charge will apply it to nearby targets. ID 201595",Epic,Mage,24
1013769,Bane,"Warlock Bane
Crossover Talent
Reduces the casting time of your Shadow Bolt. Chaos Bolt and Immolate spells by 0.5 sec and your Soul Fire spell by 2 sec.

This Mystic Enchant does not stack with the Bane Talent. Requires 30 Affliction or 30 Demonology Warlock Talents ID 1013769",Rare,Warlock,45
1013658,Improved Gouge,"Rogue Improved Gouge
Crossover Talent
Increases the effect duration of your Gouge ability by 1.5 sec.

This Mystic Enchant does not stack with the Improved Gouge Talent. Requires 30 Assassination or 30 Subtlety Rogue Talents ID 1013658",Rare,Rogue,45
200955,Massacre,Rogue ID 200955,Epic,Rogue,60
200644,Spirited Penance,"Priest Spirited Penance
Requires  Penance (Rank 1)
Penance channel time now lasts long enough to fire an extra bolt. ID 200644",Epic,Priest,60
201488,Elemental Blast,Shaman ID 201488,Epic,Shaman,40
201486,Forked Lightning,"Shaman Forked Lightning
Chain Lightning zaps the target and while a nearby enemy exists, a fork of lightning jumps between the target and the nearby enemy dealing 19 Nature damage every second for 5 seconds. ID 201486",Epic,Shaman,30
200075,Holy Templar: Light of Dawn,Paladin ID 200075,Epic,Paladin,30
1013878,Holy Mastery,"Priest Holy Mastery
Increases the amount healed from your Flash Heal, Greater Heal, Prayer of Healing by 5% and reduces the mana cost of those spells by 5%. ID 1013878",Legendary,Priest,30
200066,Chosen of Elune,Druid ID 200066,Legendary,Druid,50
200110,Gift of Light,Paladin ID 200110,Legendary,Paladin,30
201589,Concussive Trauma,"Hunter Concussive Trauma
Your Concussive Shot causes the target to take 12% increased damage from your ranged and melee abilities.

In addition, Concussive Shot no longer costs mana. ID 201589",Epic,Hunter,15
200145,Fury Unleashed,Druid ID 200145,Legendary,Druid,30
200122,Raging Blow,Warrior ID 200122,Legendary,Warrior,30
201139,Cycles of Growth,"Druid Cycles of Growth
Increases the periodic healing of Lifebloom by 50%, but reduces the healing of the Bloom by 50%.

Your Regrowth refreshes the duration of your Lifebloom on the target. This does not work if the target is already affected or recently affected by your Regrowth. ID 201139",Epic,Druid,50
1013839,Improved Cleave,"Warrior Improved Cleave
Crossover Talent
Increases the bonus damage done by your Cleave ability by 120%.

This Mystic Enchant does not stack with the Improved Cleave Talent. Requires 30 Arms or 30 Protection Warrior Talents ID 1013839",Rare,Warrior,45
201256,Flow of Life,"Druid Flow of Life
Requires  Tranquility (Rank 1)
Transforms Tranquility into Flow of Life.

 Flow of Life
Heals the 5 lowest health nearby party or raid members for 368 Every 2 seconds for 8 seconds and restores 2 seconds of your active heal over Time effects on allies healed. ID 201256",Legendary,Druid,30
201185,Energizing Prayer,Priest ID 201185,Epic,Priest,20
201516,Shock Tactics,"Shaman Shock Tactics
Increases the critical strike chance of your Shock spells by 15%. ID 201516",Epic,Shaman,15
200993,Powershot,Hunter ID 200993,Legendary,Hunter,30
554049,Glyph of Flame Shock,"Shaman Glyph of Flame Shock
Increases the critical strike damage bonus of your Flame Shock damage by 60%. ID 554049",Rare,Shaman,10
200916,Trisolaris,"Mage Trisolaris
The periodic damage of Pyroblast can now stack up to 3 times. ID 200916",Epic,Mage,20
554101,Glyph of Arcane Missiles,"Mage Glyph of Arcane Missiles
Increases the critical strike damage bonus of Arcane Missiles and Arcane Barrage by 25%. ID 554101",Rare,Mage,8
201361,Veiled Wire,"Rogue Veiled Wire
Requires  Shadow Dance
While Shadow Dance is active your Garrote hits 4 nearby targets. ID 201361",Epic,Rogue,60
200888,Deranged Druid,"Druid Deranged Druid
Your damaging Druid spell casts and Feral abilities have a 15% chance to cast an additional random Druid spell for free. ID 200888",Legendary,Druid,30
1013631,Improved Thunder Clap,"Warrior Improved Thunder Clap
Crossover Talent
Reduces the cost of your Thunder Clap ability by 4 rage points and increases the damage by 30% and the slowing effect by an additional 10%.

This Mystic Enchant does not stack with the Improved Thunder Clap Talent. Requires 30 Arms or 30 Fury Warrior Talents ID 1013631",Rare,Warrior,45
200124,Healing Rain,Shaman ID 200124,Legendary,Shaman,30
201165,Holy Power Well,"Priest Holy Power Well
Casting damaging Holy spells has a 15% chance to make your next non-Holy spell have no cost. ID 201165",Rare,Priest,45
201580,Psychic Infusion,"Priest Psychic Infusion
Using Psychic Scream also roots the enemy. 

Psychic Scream on enemies affected by your Shadow Word: Pain restores 10% of your mana. ID 201580",Epic,Priest,15
1013626,Improved Counterspell,"Mage Improved Counterspell
Crossover Talent
Your Counterspell also silences the target for 4 sec.

This Mystic Enchant does not stack with the Improved Counterspell Talent. Requires 30 Fire or 30 Frost Mage Talents ID 1013626",Rare,Mage,45
200621,Shadow Crash,Warlock ID 200621,Legendary,Warlock,30
201606,Elemental Harmony,"Shaman Elemental Harmony
Healing an ally to full health makes your next Lightning Bolt or Chain Lightning cost no mana. Lasts 30 sec. Holds up to 3 charges. ID 201606",Epic,Shaman,15
1013897,Fury Mastery,"Warrior Fury Mastery
Increases your chance to hit with your off-hand auto attacks by 6% and your critical strike chance by 3%. ID 1013897",Legendary,Warrior,30
201560,Holy Templar,"Paladin Holy Templar
Crusader Strike, Divine Storm and Holy Shock grant you Holy Power, which stacks up to 5 times.

You can consume 3 Holy Power to use Templar's Verdict or Word of Glory.


 Templar's Verdict
A powerful strike that deals 150% weapon damage.

 Word of Glory
Heals a friendly target for 416 and another 306 over 6 sec. ID 201560",Legendary,Paladin,30
201393,Spark of Hope,"Paladin Spark of Hope
Your Holy Light and Flash of Light has an additional 12% critical strike chance when healing an ally below 50% health. ID 201393",Epic,Paladin,15
201454,Agonizing Coil,Warlock ID 201454,Epic,Warlock,42
1013709,Inspiration,"Priest Inspiration
Crossover Talent
Reduces your target's physical damage taken by 10% for 15 sec after getting a critical effect from your Flash Heal, Heal, Greater Heal, Binding Heal, Penance, Prayer of Mending, Prayer of Healing, or Circle of Healing spell.

This Mystic Enchant does not stack with the Inspiration Talent. Requires 30 Discipline or 30 Shadow Priest Talents ID 1013709",Rare,Priest,45
200671,Venomous Edge,"Rogue Venomous Edge
Dealing damage with Envenom increases the critical strike chance of your combo point generating abilities by 3%. Stacks up to 3 times and lasts for 15 sec. In addition, using Kingsbane triggers Overkill (if learned). ID 200671",Epic,Rogue,40
201333,Fierce Vengeance,"Paladin Fierce Vengeance
Requires  Vengeance (Rank 3)
Your Vengeance talent can stack up an additional time.

Hold SHIFT for more information ID 201333",Epic,Paladin,35
200577,Assuaging Shadows,Rogue ID 200577,Legendary,Rogue,60
1013745,Moonglow,"Druid Moonglow
Crossover Talent
Reduces the Mana cost of your Moonfire, Starfire, Starfall, Wrath, Healing Touch, Nourish, Regrowth and Rejuvenation spells by 9%.

This Mystic Enchant does not stack with the Moonglow Talent. Requires 30 Feral or 30 Restoration Druid Talents ID 1013745",Rare,Druid,45
1013633,Improved Charge,"Warrior Improved Charge
Crossover Talent
Increases the amount of rage generated by your Charge ability by 10.

This Mystic Enchant does not stack with the Improved Charge Talent. Requires 30 Fury or 30 Protection Warrior Talents ID 1013633",Rare,Warrior,45
200052,Tether Elemental,Shaman ID 200052,Legendary,Shaman,30
201178,Elune's Fury,"Druid Elune's Fury
Moonfire hits an additional target and grants 3% haste for 18 sec, stacking 2 times. ID 201178",Epic,Druid,15
200152,Soul Link,Warlock Requires 30 Affliction or 30 Destruction Warlock Talents ID 200152,Epic,Warlock,45
201356,Predator's Wrath: Combo,"Druid Predator's Wrath: Combo
Casting Wrath awards 2 combo points. ID 201356",Epic,Druid,15
200889,Eccentric Elementalist,"Shaman Eccentric Elementalist
Your damaging Shaman spell casts have a 15% chance to cast an additional random Shaman spell for free. ID 200889",Legendary,Shaman,30
554209,Glyph of Berserk,"Druid Glyph of Berserk
Increases the duration of Berserk by 5 sec. ID 554209",Rare,Druid,60
1013607,Spell Block,"Warrior Spell Block
Shield Block also reduces all magic damage taken by 20% but its duration is reduced by 2 seconds. ID 1013607",Epic,Warrior,16
554151,Glyph of Mending,"Hunter Glyph of Mending
Increases the healing done by your Mend Pet ability by 40%. ID 554151",Rare,Hunter,10
201381,Repartee,Rogue ID 201381,Epic,Rogue,20
200935,Frugal Disposition,"Shaman Frugal Disposition
When you overheal with Lesser Healing Wave, your target receives half the overhealing periodically over 6 seconds. ID 200935",Epic,Shaman,20
554007,Glyph of Maul,"Druid Glyph of Maul
Your Maul ability hits 1 additional target. ID 554007",Rare,Druid,10
201279,Jab Cross,"Warrior Jab Cross
Requires  Devastate (Rank 1)
Dealing damage with Devastate increases the critical strike chance of your next single target melee ability by 15%. ID 201279",Epic,Warrior,50
1013764,Improved Renew,"Priest Improved Renew
Crossover Talent
Increases the amount healed by your Renew spell by 15%.

This Mystic Enchant does not stack with the Improved Renew Talent. Requires 30 Discipline or 30 Shadow Priest Talents ID 1013764",Rare,Priest,45
201296,Abjurer's Ward: Arcane,Mage ID 201296,Rare,Mage,35
554052,Glyph of Fire Nova,Shaman ID 554052,Rare,Shaman,12
200950,Savage Momentum,Hunter ID 200950,Epic,Hunter,20
201491,Sundering,Shaman ID 201491,Artifact,Shaman,35
554002,Glyph of Regrowth,"Druid Glyph of Regrowth
Increases the healing of your Regrowth spell by 20% if your Regrowth effect is still active on the target. ID 554002",Rare,Druid,12
1013835,Seals of the Pure,"Paladin Seals of the Pure
Crossover Talent
Increases the damage done by your Seal of Righteousness, Seal of Vengeance and Seal of Corruption and their Judgement effects by 15%.

This Mystic Enchant does not stack with the Seals of the Pure Talent. Requires 30 Protection or 30 Retribution Paladin Talents ID 1013835",Rare,Paladin,45
554138,Glyph of Garrote,"Rogue Glyph of Garrote
Reduces the duration of your Garrote ability by 3 sec and increases the total damage it deals by 20%. ID 554138",Rare,Rogue,14
1013670,Camouflage,Rogue Requires 30 Assassination or 30 Combat Rogue Talents ID 1013670,Rare,Rogue,45
201537,Crusader's Judgement,"Paladin Crusader's Judgement
Your Crusader Strike deals 20% additional damage on targets affected by a Judgement effect. ID 201537",Epic,Paladin,15
554065,Glyph of Flash Heal,"Priest Glyph of Flash Heal
Reduces the mana cost of your Flash Heal by 10%. ID 554065",Rare,Priest,20
1013762,Improved Rejuvenation,"Druid Improved Rejuvenation
Crossover Talent
Increases the effect of your Rejuvenation spell by 15%.

This Mystic Enchant does not stack with the Improved Rejuvenation Talent. Requires 30 Balance or 30 Feral Druid Talents ID 1013762",Rare,Druid,45
201556,Kindling,"Mage Kindling
Blast Wave no longer knocks back and the critical strike chance of Blast Wave and Dragon's Breath is increased by 10%.

Your Firestarter talent allows you to cast 2 Flamestrikes. ID 201556",Epic,Mage,50
201604,Electric Surge,"Shaman Electric Surge
Requires  Flurry (Rank 1)
Casting Lightning Bolt or Chain Lightning triggers the highest known rank of your Flurry talent.


 Flurry
Increases your attack speed by 10% for your next 3 swings after dealing a melee critical strike. ID 201604",Epic,Shaman,25
1013827,Spiritual Focus,"Paladin Spiritual Focus
Crossover Talent
Reduces the pushback suffered from damaging attacks while casting Flash of Light and Holy Light by 70%.

This Mystic Enchant does not stack with the Spiritual Focus Talent. Requires 30 Protection or 30 Retribution Paladin Talents ID 1013827",Rare,Paladin,45
201485,Molten Outburst,"Shaman Molten Outburst
Dealing damage with Lava Burst against an enemy in your Earthquake causes an eruption, dealing 242 Fire damage to nearby enemies.

Earthquake no longer costs any mana. ID 201485",Epic,Shaman,46
554184,Glyph of Devastate,"Warrior Glyph of Devastate
Your Devastate ability now applies two stacks of Sunder Armor. ID 554184",Rare,Warrior,50
1013803,Efficiency,"Hunter Efficiency
Crossover Talent
Reduces the Mana cost of your Shots and Stings by 20%.

This Mystic Enchant does not stack with the Efficiency Talent. ID 1013803",Rare,Hunter,45
200088,Mass Entanglement,Druid ID 200088,Artifact,Druid,35
201224,A Quick Death,"Warrior A Quick Death
Using Execute grants you 3% melee haste, 1% critical strike chance and increases your Bladestorm damage by 6% stacking up to 5 times and lasts for 20 sec. ID 201224",Epic,Warrior,24
200067,Mass Invisibility,Mage ID 200067,Artifact,Mage,35
200860,Words of Healing,Priest ID 200860,Epic,Priest,50
200166,Divine Sacrifice,Paladin Requires 30 Holy or 30 Retribution Paladin Talents ID 200166,Epic,Paladin,45
200952,Dusk Till Dawn,"Warlock Dusk Till Dawn
Casting Shadow Bolt, Incinerate, Soul Fire, Searing Pain or Chaos Bolt grants you Dusk Till Dawn.

 Dusk Till Dawn
Increases the damage of your next Shadowburn by 10%. Stacks up to 3 times and lasts 15 sec.

When used at 3 stacks, Shadowburn applies Corruption to the target and doesn't cost a Soul Shard. ID 200952",Epic,Warlock,20
200571,Demonic Reoccurence,Warlock ID 200571,Legendary,Warlock,60
200083,Shimmer,Mage ID 200083,Artifact,Mage,35
200896,Hydromancer: Conductor,"Shaman Hydromancer: Conductor
Dealing damage with Water Bolt or Frost Shock increases your chance to trigger Lightning Overload by 10%, stacking 3 times. Lasts for 8 sec. ID 200896",Epic,Shaman,45
554051,Glyph of Chain Lightning,"Shaman Glyph of Chain Lightning
Your Chain Lightning strikes 1 additional target. ID 554051",Rare,Shaman,30
202552,Stellar Convergence,Druid ID 202552,Epic,Druid,32
1013714,Earth's Grasp,Shaman Requires 30 Elemental or 30 Restoration Shaman Talents ID 1013714,Rare,Shaman,45
200547,Ice Barrage,"Mage Ice Barrage
Dealing damage with Frostbolt and Frostfire Bolt generates an Icicle. You can store up to 5 Icicles. At 5 stacks, your Ice Lance will treat the target as frozen.

Dealing damage with Ice Lance rapidly launches your stored Icicles at the target, dealing 241 Frost damage.

Hold SHIFT for more information ID 200547",Legendary,Mage,30
201547,Steady Shooting,"Hunter Steady Shooting
Using Steady Shot right after another Steady Shot reduces its cast time by 30% and its mana cost by 100%. ID 201547",Epic,Hunter,30
201027,Fury of the Wind,"Shaman Fury of the Wind
Your Windfury Weapon can jump to 2 nearby enemies but each jump reduces its damage by 25%.

If no other enemies are nearby the wind jumps to you instead, increasing your armor penetration by 20% for 10 sec. ID 201027",Epic,Shaman,30
200203,Stormhammer,Warrior ID 200203,Legendary,Warrior,30
201543,Icy Slaughter,Mage ID 201543,Epic,Mage,20
201047,Thundering Blow,Warrior ID 201047,Epic,Warrior,60
1013649,Improved Demoralizing Shout,"Warrior Improved Demoralizing Shout
Crossover Talent
Increases the melee attack power reduction of your Demoralizing Shout by 40%.

This Mystic Enchant does not stack with the Improved Demoralizing Shout Talent. Requires 30 Arms or 30 Protection Warrior Talents ID 1013649",Rare,Warrior,45
201097,Wingman,Warrior ID 201097,Epic,Warrior,26
200114,Crimson Tempest,"Rogue Crimson Hunger
Crimson Tempest deals double damage to your main target. 

When Wound Poison strikes a bleeding enemy, it deals additional bleed damage and puts you into a Crimson Hunger.


 Crimson Hunger
Increases the damage of your Rogue bleeds by 2% for 20 sec seconds, stacking up to 30 times. ID 200114",Legendary,Rogue,30
1013767,Cataclysm,"Warlock Cataclysm
Crossover Talent
Reduces the Mana cost of your Destruction spells by 10%.

This Mystic Enchant does not stack with the Cataclysm Talent. Requires 30 Affliction or 30 Demonology Warlock Talents ID 1013767",Rare,Warlock,45
202565,Iron Guard,"Warrior Iron Guard
Your successful blocks further reduce the damage you take from the hit by 15%. ID 202565",Epic,Warrior,15
201332,Frenzied Growth,"Druid Frenzied Growth
Wild Growth healing is increased by 100% but its duration is reduced by 3 sec and it heals 2 less targets. ID 201332",Epic,Druid,60
200981,Steady Pace,"Hunter Steady Pace
Requires  Improved Steady Shot (Rank 3)
Your Improved Steady Shot has a 100% chance to trigger and can also be triggered by Quick Shot. ID 200981",Epic,Hunter,60
200556,Festering Wound,"Rogue Festering Wound
Requires  Mutilate (Rank 1)
Your Mutilate critical strikes apply Festering Wound. In addition, your Deadly Poison can stack up to 8 and your Envenom damage is increased by 5% for each stack above 5.

 Festering Wound
Increases your Nature damage dealt to the target by 1%. Stacks up to 5 times and lasts 10 sec. ID 200556",Legendary,Rogue,30
201566,Frozen Conduit,"Mage Frozen Conduit
Casting Frostbolt reduces the mana cost of your next Blizzard by 15%, stacking up to 3 times. ID 201566",Epic,Mage,20
200240,Bulwark,Warrior ID 200240,Legendary,Warrior,30
201591,Promise of Renewal,"Priest Promise of Renewal
Casting Renew on an ally above 75% health reduces the mana cost of your next direct healing spell by 30% and increases its critical strike chance by 15%. ID 201591",Epic,Priest,15
201179,Savagery,Hunter ID 201179,Epic,Hunter,15
201230,Bloodthirsty,Warrior ID 201230,Epic,Warrior,40
1300144,Heroic Leap,Warrior Requires 20 Fury Warrior Talents ID 1300144,Artifact,Warrior,35
200115,Bloodbath,Warrior ID 200115,Legendary,Warrior,40
200570,Demonic Influence,"Warlock Demonic Influence
Requires  Metamorphosis
While in Metamorphosis your Demon and Wild Imps deal 20% increased damage. ID 200570",Epic,Warlock,60
201385,Adrenaline Junkie,Rogue ID 201385,Epic,Rogue,40
1013744,Brambles,"Druid Brambles
Crossover Talent
Damage from your Thorns and Entangling Roots increased by 75% and damage done by your Treants increased by 15%. In addition, damage from your Treants and attacks done to you while you have Barkskin active have a 15% chance to daze the target for 3 sec.

This Mystic Enchant does not stack with the Brambles Talent. Requires 30 Feral or 30 Restoration Druid Talents ID 1013744",Rare,Druid,45
201160,Blades of Blood,"Warrior Blades of Blood
After using Charge your next Whirlwind or Bladestorm applies Rend to targets hit. ID 201160",Epic,Warrior,30
200718,Blink of the Warden,Mage ID 200718,Epic,Mage,20
201195,Fire Walk With Me,"Mage Fire Walk With Me
Your Flamestrike now increases the movement speed of allies who walk through it by 40%. ID 201195",Epic,Mage,22
1013896,Retribution Mastery,"Paladin Retribution Mastery
Increases your chance to critically strike with attacks by 4% and increases all Holy damage done by 4%. ID 1013896",Legendary,Paladin,30
201437,Sacred Light,Paladin Requires 20 Holy Paladin Talents ID 201437,Epic,Paladin,55
1013751,Ferocity,"Druid Ferocity
Crossover Talent
Reduces the cost of your Maul, Swipe, Claw, Rake and Mangle abilities by 5 Rage or Energy.

This Mystic Enchant does not stack with the Ferocity Talent. Requires 30 Balance or 30 Restoration Druid Talents ID 1013751",Rare,Druid,45
200722,Celestial Replenishment,"Druid Celestial Replenishment
Triggering an Eclipse now restores 24% of your missing mana. ID 200722",Epic,Druid,50
200153,Soul Restoration,"Priest Soul Restoration
Casting Flash Heal or Greater Heal on an ally with Weakened Soul reduces its duration by 2 sec. ID 200153",Epic,Priest,20
200724,Esoteric Power,"Mage Esoteric Power
Arcane Blast can stack up to 5 times. Each stack gives Arcane Blast casts a 10% chance to deal 15% bonus damage to the enemy hit. ID 200724",Epic,Mage,24
554405,Black Widow Strike,Hunter ID 554405,Epic,Hunter,50
200089,Stampeding Roar,Druid ID 200089,Artifact,Druid,35
1013722,Totemic Focus,"Shaman Totemic Focus
Crossover Talent
Reduces the mana cost of your totems by 25%.

This Mystic Enchant does not stack with the Totemic Focus Talent. Requires 30 Elemental or 30 Enhancement Shaman Talents ID 1013722",Rare,Shaman,45
11880,Viscera,Druid ID 11880,Epic,Druid,50
1013699,Ice Shards,"Mage Ice Shards
Crossover Talent
Increases the critical strike damage bonus of your Frost spells by 100%.

This Mystic Enchant does not stack with the Ice Shards Talent. Requires 30 Arcane or 30 Fire Mage Talents ID 1013699",Rare,Mage,45
201320,Methodical Approach,"Rogue Methodical Approach
Dealing damage with Ambush reduces the energy cost of your next Eviscerate by 10 and causes it to increase the duration of Rupture by 8 sec. ID 201320",Epic,Rogue,18
554053,Glyph of Flametongue Weapon,"Shaman Glyph of Flametongue Weapon
Increases spell critical strike chance by 2% while Flametongue Weapon is active. ID 554053",Rare,Shaman,10
1300147,Efflorescence,Druid ID 1300147,Legendary,Druid,30
200117,Blood Tracker: Glaive Toss,Hunter ID 200117,Epic,Hunter,30
201380,Shield Master's Resolve,"Warrior Shield Master's Resolve
Taking melee or ranged damage while below 35% health grants you Shield Block for 4 seconds. This can only occur once every 60 seconds. Will not trigger if Shield Block is already active.

In addition, damage taken while you are below 35% health is reduced by 10%. ID 201380",Epic,Warrior,16
1013713,Reverberation,Shaman Requires 30 Enhancement or 30 Restoration Shaman Talents ID 1013713,Rare,Shaman,45
554254,Glyph of Metamorphosis,"Warlock Glyph of Metamorphosis
Increases the duration of your Metamorphosis by 6 sec. ID 554254",Rare,Warlock,10
200631,Overwhelming Rage,"Warrior Overwhelming Rage
Your maximum rage is increased by 20.

You generate 20% more rage from damage dealt. ID 200631",Epic,Warrior,15
1013659,Close Quarters Combat,"Rogue Close Quarters Combat
Crossover Talent
Increases your chance to get a critical strike with Daggers and Fist Weapons by 5%.

This Mystic Enchant does not stack with the Close Quarters Combat Talent. Requires 30 Assassination or 30 Subtlety Rogue Talents ID 1013659",Rare,Rogue,45
554244,Glyph of Mutilate,"Rogue Glyph of Mutilate
Reduces the cost of Mutilate by 5 energy. ID 554244",Rare,Rogue,30
200730,Hot Hands,"Mage Hot Hands
Requires  Pyroblast (Rank 1)
Requires  Hot Streak (Rank 1)
Pyroblast is also able to trigger Hot Streak. ID 200730",Legendary,Mage,50
200613,Overflow,"Druid Overflow
Casting Nourish or Regrowth reduces the cast time and mana cost of your next Healing Touch by 15%, stacking up to 3. When fully stacked, your next Healing Touch overflows, healing 3 allies within 15 yards of the target for 30% of the amount and is guaranteed to trigger a Seed of Life on the target. ID 200613",Legendary,Druid,30
201436,One With The Light,"Paladin One With The Light
Increases your Holy damage by 10% but reduces your Physical damage dealt by 10%.

Your Crusader Strike, Divine Storm and Hammer of the Righteous deal extra Holy damage, scaling with your spell power. ID 201436",Legendary,Paladin,30
200727,Rune of Power,Mage ID 200727,Legendary,Mage,30
200130,Earthen Guardian Mastery,"Shaman Earthen Guardian Mastery
Increases your maximum health by 3% and increases all threat generated by 12%. ID 200130",Legendary,Shaman,30
201499,Throwing Mastery,Warrior ID 201499,Epic,Warrior,46
